Time KWT WHT KWR DOL WHG WHH WHB SSL PIN BDF BDI BSF BSI SHD SHP DOG POL COD HER ATF HAL FHS REX FFS FFD SKL SKB SKO SBF POP RFS RFP RFD THO DFS DFD SCU OCT SQD SCH SCM SCO SPI SSO HAK CAP SAN FOS EUL TAN KIN CRO PAN PWN EBC BG COR SPG BFF BIV TsActKWT TsActWHT TsActKWR TsActDOL TsActWHG TsActWHH TsActWHB TsActSSL TsActPIN TsActBDF TsActBDI TsActBSF TsActBSI TsActSHD TsActSHP TsActDOG TsActPOL TsActCOD TsActHER TsActATF TsActHAL TsActFHS TsActREX TsActFFS TsActFFD TsActSKL TsActSKB TsActSKO TsActSBF TsActPOP TsActRFS TsActRFP TsActRFD TsActTHO TsActDFS TsActDFD TsActSCU TsActOCT TsActSQD TsActSCH TsActSCM TsActSCO TsActSPI TsActSSO TsActHAK TsActCAP TsActSAN TsActFOS TsActEUL TsActTAN TsActKIN TsActCRO TsActPAN TsActPWN TsActEBC TsActBG TsActCOR TsActSPG TsActBFF TsActBIV
2.263000e+04 5.222711 21.762938 25.225779 12.328208 945.966489 438.817015 607.804802 22.751069 80.543494 10.225552 0.204129 1.839432 2.187141 83.775733 838.036416 851.734685 127759.494658 138067.962921 35809.984028 79379.061652 41017.249198 13848.081969 12520.329628 29665.855626 4504.569525 363.282462 575.913640 436.409697 6967.609403 4207.289170 6385.141756 997.409283 1369.501144 778.931716 31490.540987 3031.105489 1115.009497 351.084921 64.212491 96.045517 2700.641121 1709.935686 14763.910982 840.553480 6720.984818 222939.825690 80388.026725 41569.011147 5368.623010 416.697760 0.000000 0.001239 0.000076 0.000000 0.000033 0.016316 0.000000 0.000000 0.000000 0.003435 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.299500e+04 5.175397 21.777615 25.149544 12.213463 934.433546 438.260080 611.961639 22.652122 80.353426 10.213982 0.202137 1.839899 2.195225 84.782754 839.534222 874.429877 126899.141707 137000.275530 35728.446673 79276.117082 40781.288252 13512.327536 12547.785903 29627.166824 4488.669913 359.299333 562.578453 435.307781 6979.192366 4211.649150 6405.518936 991.565984 1368.414766 783.515959 31387.114708 3042.382069 1106.620208 357.838444 64.735844 60.207385 27009.319003 1706.000386 55.181659 573.193352 5571.552313 223351.935543 80569.919473 41854.076343 5343.725073 421.691323 0.000000 0.001230 0.000072 0.000000 0.000031 0.016564 0.000000 0.000000 0.000000 0.003465 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.336000e+04 5.128495 21.795202 25.074516 12.100837 923.188853 437.619186 616.114749 22.556564 80.159744 10.203348 0.200201 1.840382 2.203061 85.795952 823.033985 897.649263 126123.233083 136050.359460 35808.141909 79179.858117 40564.638798 13185.792400 12573.007172 29589.805885 4472.654838 355.547531 549.957259 434.320190 6993.098087 4218.635810 6427.136390 986.670358 1367.410326 788.172905 31295.385143 3053.939941 1098.825716 364.618050 65.265128 48.661304 13550.050448 1704.334413 14604.569435 393.588496 4537.432972 223766.591132 80763.418908 42156.780069 5323.504959 426.626654 0.000000 0.001225 0.000069 0.000000 0.000030 0.016817 0.000000 0.000000 0.000000 0.003498 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.372500e+04 5.082092 21.815735 25.002826 11.990478 912.207132 437.102302 620.254198 22.467475 79.990347 10.193343 0.198323 1.840879 2.210649 86.816795 829.315217 921.451446 125431.637248 135184.500862 35875.942996 79091.313972 40366.633582 12868.444937 12597.542000 29553.283414 4456.593909 351.949218 538.083575 433.399796 7008.767025 4227.351255 6449.682519 982.162188 1366.358449 792.869761 31208.934481 3065.702839 1091.409668 371.421296 65.800857 66.193225 1282.957767 1678.657775 54.572522 480.418705 3643.934934 224183.412581 80950.645106 42351.043315 5306.601537 431.507931 0.000000 0.001213 0.000066 0.000000 0.000028 0.017075 0.000000 0.000000 0.000000 0.003533 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.409000e+04 5.036237 21.839018 24.933567 11.882106 901.434472 436.660570 624.377327 22.384084 79.831731 10.183751 0.196500 1.841376 2.217991 87.843560 830.451283 945.774079 124691.330838 134216.154694 35777.423710 78998.536363 40161.481091 12555.464813 12619.664902 29514.825426 4440.514919 348.220535 525.924695 432.310954 7023.381235 4234.485025 6472.473827 976.996014 1364.799107 797.517192 31109.947546 3077.613342 1083.586213 378.226282 66.342266 95.335456 452.863790 1675.757758 14483.166765 730.225958 3451.951810 224596.140489 81121.755784 42418.094646 5282.642450 436.337591 0.000000 0.001199 0.000063 0.000000 0.000026 0.017337 0.000000 0.000000 0.000000 0.003571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.445500e+04 4.990984 21.864874 24.866788 11.775554 890.897972 436.307029 628.497020 22.304794 79.671874 10.174894 0.194728 1.841888 2.225123 88.876700 837.125132 970.675260 123922.747781 133229.469889 35659.184627 78908.620379 39961.935239 12249.700874 12639.868341 29476.288025 4424.509071 344.544437 513.831571 431.230544 7037.899261 4240.385657 6496.103072 971.740694 1363.230460 802.179496 31011.383951 3089.677861 1075.891360 385.037806 66.886673 88.485451 16990.045464 1666.249431 54.028039 778.991678 5700.616046 225010.764765 81293.307476 42318.295303 5241.063909 441.120711 0.000000 0.001188 0.000060 0.000000 0.000025 0.017604 0.000000 0.000000 0.000000 0.003612 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.482000e+04 4.946382 21.893080 24.800653 11.670806 880.617313 435.869440 632.615173 22.228166 79.501909 10.166822 0.193004 1.842417 2.232059 89.916019 821.481977 996.172882 123191.415757 132312.624898 35692.233883 78823.902884 39774.333206 11952.265799 12657.512001 29437.560723 4408.540043 341.041857 502.176001 430.235153 7053.572368 4247.730923 6520.804703 967.207247 1361.744001 806.877648 30926.281490 3101.839364 1068.647533 391.861490 67.431735 55.355717 21087.320976 1646.581366 14334.501036 520.398664 8532.352742 225421.384482 81476.511010 41960.169549 5199.541705 445.861764 0.000000 0.001183 0.000057 0.000000 0.000023 0.017876 0.000000 0.000000 0.000000 0.003656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.518500e+04 4.902472 21.923499 24.737652 11.568049 870.594773 435.488930 636.721902 22.156152 79.347466 10.159349 0.191326 1.842961 2.238799 90.963274 821.573756 1022.340856 122563.985614 131521.911815 35810.200433 78748.867417 39611.052693 11664.635656 12673.861674 29399.033509 4392.682208 337.773801 491.420506 429.379621 7071.197466 4257.640132 6546.598883 963.475235 1360.395675 811.618479 30858.361431 3114.102662 1062.023601 398.705174 67.979256 47.347499 5908.668540 1648.120694 53.448496 373.863342 10721.480888 225821.106253 81661.622379 41420.530880 5178.486868 450.565436 0.000000 0.001175 0.000054 0.000000 0.000022 0.018153 0.000000 0.000000 0.000000 0.003702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.555000e+04 4.859306 21.955902 24.676619 11.467200 860.763886 435.153714 640.808111 22.089272 79.209993 10.152083 0.189694 1.843502 2.245321 92.017134 821.312328 1049.168300 121920.247017 130665.694636 35799.037508 78668.656522 39444.392396 11381.054595 12688.224153 29357.449188 4376.968550 334.430343 480.595601 428.379356 7088.313683 4267.178985 6572.612368 959.348833 1358.578267 816.296560 30784.416341 3126.458934 1055.116965 405.545699 68.531594 66.188049 114.824682 1634.039259 14219.801181 477.266673 11847.536011 226214.042627 81833.469165 40822.827589 5172.411192 455.233833 0.000000 0.001162 0.000052 0.000000 0.000020 0.018435 0.000000 0.000000 0.000000 0.003753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.591500e+04 4.816937 21.990259 24.618895 11.367954 851.120257 434.963554 644.880681 22.026081 79.077122 10.145201 0.188105 1.844048 2.251660 93.077244 833.583757 1076.689464 121203.560206 129720.592752 35649.351786 78582.072103 39273.280474 11103.020402 12700.321925 29313.012793 4361.476185 331.024300 469.498107 427.266489 7103.873004 4274.286476 6598.913915 954.588998 1356.511289 820.924821 30701.614867 3138.954767 1047.966548 412.376748 69.090055 92.573681 4740.187048 1615.311857 52.949271 711.494315 11949.205489 226625.439203 82000.050520 40402.476822 5162.007171 459.870638 0.000000 0.001148 0.000049 0.000000 0.000019 0.018722 0.000000 0.000000 0.000000 0.003806 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.628000e+04 4.775374 22.026526 24.561195 11.270206 841.693326 434.692931 648.954700 21.963409 78.926984 10.138947 0.186557 1.844609 2.257844 94.143101 821.242736 1104.915482 120471.893356 128783.860035 35607.221977 78497.994000 39103.913402 10835.172113 12709.909825 29267.666756 4346.265313 327.709577 458.423671 426.168394 7119.414204 4281.543359 6626.132303 950.180299 1354.449693 825.561601 30624.172576 3151.652078 1041.016869 419.204593 69.655398 81.370067 26681.587531 1615.176545 14079.033477 721.385685 11264.392552 227069.261887 82181.710371 40310.497989 5148.264150 464.480402 0.000000 0.001142 0.000047 0.000000 0.000018 0.019014 0.000000 0.000000 0.000000 0.003863 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.664500e+04 4.734520 22.065166 24.505775 11.174088 832.508034 434.421839 653.019695 21.902762 78.781134 10.133267 0.185048 1.845191 2.263874 95.216907 817.989743 1133.947305 119840.367867 127987.358120 35722.349570 78429.913971 38959.337348 10581.669960 12718.940285 29223.897193 4331.385486 324.667561 448.196393 425.247088 7137.451215 4291.499780 6654.683164 946.732375 1352.647785 830.260891 30564.357422 3164.555749 1034.788091 426.048153 70.227983 51.142781 11495.487138 1601.983912 52.378771 473.937639 10113.168008 227513.316508 82375.510170 40470.163529 5136.746003 469.068529 0.000000 0.001136 0.000045 0.000000 0.000017 0.019312 0.000000 0.000000 0.000000 0.003923 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.701000e+04 4.694309 22.105164 24.452123 11.079644 823.508676 434.170806 657.061897 21.845903 78.650735 10.127708 0.183579 1.845772 2.269725 96.297868 814.137779 1163.782378 119234.513917 127185.284583 35771.533936 78363.917434 38817.881991 10337.147415 12727.589399 29179.271566 4316.864509 321.634822 438.184086 424.263544 7156.383295 4302.297451 6684.024334 943.252531 1350.490856 834.924318 30502.756028 3177.607386 1028.516612 432.888067 70.807967 46.311605 614.880241 1588.389924 13955.550857 357.929484 8755.393343 227920.327162 82558.743632 40708.163613 5127.852385 473.637123 0.000000 0.001125 0.000043 0.000000 0.000016 0.019615 0.000000 0.000000 0.000000 0.003987 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.737500e+04 4.654685 22.146785 24.401954 10.986613 814.671748 434.063808 661.080175 21.792573 78.530378 10.122298 0.182149 1.846353 2.275417 97.385839 828.108247 1194.422338 118575.589390 126303.201509 35636.751351 78293.692191 38671.490901 10100.347783 12735.315757 29132.584853 4302.738605 318.539205 428.052683 423.176978 7174.580657 4310.962292 6713.681736 939.083990 1348.018818 839.531979 30429.395536 3190.800586 1021.987107 439.713222 71.395239 66.186122 849.124076 1583.666390 51.870486 475.337547 7357.316489 228315.979978 82728.893799 40987.290047 5114.752968 478.188871 0.000000 0.001111 0.000041 0.000000 0.000015 0.019923 0.000000 0.000000 0.000000 0.004054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.774000e+04 4.615654 22.190599 24.352359 10.894797 806.011411 433.909769 665.091002 21.739576 78.393433 10.117288 0.180754 1.846943 2.280971 98.479467 820.415962 1225.844013 117865.236395 125370.342013 35528.135632 78222.998654 38518.948113 9872.886796 12741.793298 29084.008253 4289.040599 315.454471 417.755813 422.046951 7192.251011 4318.532376 6743.978843 934.825275 1345.397927 844.118585 30351.056690 3204.183286 1015.409214 446.522668 71.989921 89.448223 21257.750080 1567.399065 13824.667697 691.785271 6040.545001 228750.554808 82906.109741 41348.713206 5098.230234 482.727092 0.000000 0.001103 0.000039 0.000000 0.000014 0.020237 0.000000 0.000000 0.000000 0.004125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.810500e+04 4.577263 22.237064 24.304572 10.804297 797.569539 433.735729 669.093275 21.687226 78.252699 10.112837 0.179391 1.847554 2.286405 99.581159 816.376914 1258.167280 117232.490665 124558.149020 35600.308651 78170.029975 38387.228603 9659.660518 12748.086415 29037.070042 4275.807662 312.632127 408.125817 421.102612 7211.938395 4328.146864 6775.532049 931.448801 1343.079749 848.770536 30286.923741 3217.792112 1009.538257 453.342635 72.591750 74.576029 17712.287849 1559.428744 51.318724 666.186831 4838.161399 229216.213956 83097.966405 41745.303229 5084.497942 487.257032 0.000000 0.001098 0.000037 0.000000 0.000013 0.020557 0.000000 0.000000 0.000000 0.004200 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.847000e+04 4.539549 22.285979 24.258391 10.715283 789.311704 433.530087 673.074399 21.637147 78.121667 10.108586 0.178062 1.848169 2.291700 100.690586 805.602525 1291.195823 116669.926638 123804.837670 35723.541540 78125.319906 38266.776969 9457.036969 12750.121573 28990.336026 4262.536262 309.932557 398.944358 420.201927 7233.225909 4339.827214 6807.784516 928.554730 1340.616524 853.398953 30227.954280 3231.599300 1003.958918 460.165436 73.200220 47.404190 3815.881292 1555.814581 13696.331319 432.590017 3759.959369 229643.856354 83284.981005 42061.100256 5074.842455 491.781057 0.000000 0.001091 0.000035 0.000000 0.000012 0.020883 0.000000 0.000000 0.000000 0.004279 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.883500e+04 4.502532 22.337288 24.215335 10.627692 781.206468 433.437215 677.024942 21.591194 78.011220 10.104342 0.176765 1.848780 2.296849 101.807844 818.703957 1325.011078 116105.180762 123017.345453 35689.211135 78078.272510 38148.892816 9261.024132 12747.901197 28942.870374 4249.244312 307.224431 389.820726 419.246947 7254.283877 4350.822940 6840.439671 925.231983 1337.879932 857.983934 30162.800066 3245.587660 998.289779 466.979248 73.814121 45.498272 154.043373 1538.911139 50.822855 345.465452 3924.788786 230009.884949 83451.694150 42202.921785 5056.538866 496.301170 0.000000 0.001078 0.000033 0.000000 0.000011 0.021215 0.000000 0.000000 0.000000 0.004361 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.919950e+04 4.466251 22.390681 24.173992 10.541213 773.231437 433.365323 680.951524 21.547354 77.893606 10.100208 0.175496 1.849382 2.301869 102.930756 817.795861 1359.618983 115458.756387 122116.335402 35535.381295 78017.341277 38016.547093 9068.198780 12742.234753 28893.756942 4236.249061 304.407597 380.237507 418.152764 7273.346730 4359.401627 6873.599555 921.208697 1334.748737 862.545209 30086.285689 3259.746433 992.240850 473.765317 74.430718 66.124233 7838.852172 1529.770238 13585.567982 474.804375 6924.535246 230373.000606 83610.440140 42083.170218 5010.938795 500.818833 0.000000 0.001067 0.000032 0.000000 0.000010 0.021552 0.000000 0.000000 0.000000 0.004448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
